Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
2025-07-21,0.6386011481859217,1.1715197986498564,1.3493988665617105,0.9279222995551745,1.1735431416627509,0.7980159075103562,1.3425934021202162,2.2680099163387624
2025-07-22,0.6409291091236701,1.1744437341556322,1.3475728418192494,0.9338052962178489,1.1932844134539904,0.795339392850569,1.3433168568030196,2.2559401901943104
2025-07-23,0.6472828379100252,1.1822409202962982,1.343718951753084,0.9344690457209577,1.17226907362614,0.7932317135153326,1.357274734444922,2.257652046526808
2025-07-24,0.6617968461579775,1.1851647814262822,1.3845442260947562,0.929369532272308,1.1603654446878031,0.7963546577515335,1.3685470761636025,2.26898394120598
2025-07-25,0.6616797871348508,1.167621317143211,1.3773582519651546,0.9159348560589615,1.1594542379373685,0.7954332133812905,1.3660527706096695,2.267775165598176
2025-07-28,0.6556999548671313,1.163722761260774,1.367278572108159,0.9116288023104978,1.1522061881132952,0.7948645473144292,1.3647650575263086,2.251879245477038
2025-07-29,0.6485955722834688,1.191012652437834,1.3697376830887786,0.9059295109382041,1.14977702144483,0.7883901178349888,1.3659363637952477,2.2722720682738458
2025-07-30,0.6480867913214374,1.12571167406148,1.378436862890184,0.9054264809122575,1.1644735246752709,0.7846911885154115,1.3697150205721313,2.2698999409717304
2025-07-31,0.646578732414256,1.137407341708791,1.3849887726038794,0.930075227885314,1.1619471669593686,0.7856540940691934,1.3698179105071924,2.2944718347165325
2025-08-01,0.6361031059142787,1.12571167406148,1.387259298082619,0.9156919989333225,1.1663328501675385,0.7736611734225225,1.3603058683244327,2.2712044644338008
2025-08-04,0.6359918789706251,1.115965172791699,1.4071986477294827,0.9318812434159204,1.1730902164109416,0.7787786168823929,1.3645343403594852,2.2938903306674265
2025-08-05,0.651129692207398,1.1188891826732668,1.4123707761665143,0.93328707829215,1.174646014628403,0.7813817707258366,1.3772427997644643,2.2845460178303854
2025-08-06,0.6559044588883134,1.0993963288852893,1.4373079043447323,0.9391096052443441,1.1720668387534716,0.7854193831236346,1.378531278611451,2.286765501704443
2025-08-07,0.6579400261591479,1.1247370536848185,1.4295128613922408,0.9269478769103839,1.157666428736487,0.781518617236258,1.3675682824451694,2.2743635956608994
2025-08-08,0.656781915582119,1.115965172791699,1.4230877213490336,0.9332380900604145,1.1492470669949073,0.7819720618698877,1.3725701096683305,2.271612224915647
2025-08-11,0.6555535490007887,1.1081680610268247,1.4392584718503914,0.9342213593978231,1.1482813735980653,0.7778020337131204,1.3751596447882446,2.2807279863853047
2025-08-12,0.661449144115548,1.1062188202735022,1.4498132695681187,0.943987437142671,1.1314448124326184,0.7738884429188511,1.3855755186352081,2.2874881265412146
2025-08-13,0.6621929639445712,1.1286356095672556,1.4482317965479867,0.9339945963750985,1.1400498599431708,0.775170974945331,1.3877003511042845,2.2763788827732037
2025-08-14,0.659542133399592,1.1140160064141684,1.4497200641863794,0.9240563072697373,1.1500396189336894,0.7738770668237811,1.3911349754169744,2.289194584850513
2025-08-15,0.6573862096233131,1.1110919965326005,1.43957617278294,0.9304780605934919,1.1487049463233947,0.7715440684394684,1.3957029368560196,2.2670226928000936
2025-08-18,0.6564827044641454,1.123762358932365,1.4436817940726534,0.922792078905886,1.146690414081291,0.7665382206372243,1.392089027904754,2.277535736727446
2025-08-19,0.6656120721071894,1.1266862200623493,1.430575497272513,0.9321081564594124,1.1435559685595318,0.7752050115606013,1.4015778299633364,2.2725991254472766
2025-08-20,0.6714088156078437,1.1900379576853808,1.442646891154988,0.9321626090216677,1.1686808025075168,0.7818449133874416,1.4061020241079403,2.2800114883711986
2025-08-21,0.6678335657178066,1.183283297019353,1.4499596330782567,0.9322075196051077,1.1741980284069302,0.7757133466938779,1.4097484762242332,2.282599306156302
2025-08-22,0.6717436283369431,1.183283297019353,1.458156466904442,0.9428857057304988,1.1673386473968324,0.7871183425538401,1.4149276266178754,2.293438491492161
2025-08-26,0.6637915062094941,1.1355231053975627,1.460132561816417,0.9409343041107808,1.1619757078768302,0.7753766440660137,1.4057625465801784,2.287295687870612
2025-08-27,0.6644393669367836,1.1374724949024693,1.4687532142859474,0.9383067099177277,1.1661512959022375,0.7749129169462096,1.4016797278462974,2.2787472234768766
