eps,min_samples,Ticker,Cluster
4.037274136322301,4,REL.L,-1
4.037274136322301,4,RIO.L,0
4.037274136322301,4,RKT.L,0
4.037274136322301,4,RMV.L,0
4.037274136322301,4,RR.L,-1
4.037274136322301,4,RTO.L,0
4.037274136322301,4,SBRY.L,0
4.037274136322301,4,SDR.L,0
4.037274136322301,4,SGE.L,-1
4.037274136322301,4,SGRO.L,0
4.037274136322301,4,SHEL.L,-1
4.037274136322301,4,SMIN.L,0
4.037274136322301,4,SMT.L,0
4.037274136322301,4,SN.L,0
4.037274136322301,4,SPX.L,0
4.037274136322301,4,SSE.L,0
4.037274136322301,4,STAN.L,-1
4.037274136322301,4,STJ.L,-1
4.037274136322301,4,SVT.L,0
4.037274136322301,4,TSCO.L,0
4.037274136322301,4,ULVR.L,0
4.037274136322301,4,UU.L,0
4.037274136322301,4,VOD.L,0
4.037274136322301,4,WEIR.L,0
4.037274136322301,4,WTB.L,0
4.687110285960703,4,AAF.L,-1
4.687110285960703,4,AAL.L,0
4.687110285960703,4,ABDN.L,0
4.687110285960703,4,ABF.L,0
4.687110285960703,4,ADM.L,0
4.687110285960703,4,ALW.L,0
4.687110285960703,4,ANTO.L,0
4.687110285960703,4,AUTO.L,0
4.687110285960703,4,AV.L,0
4.687110285960703,4,AZN.L,-1
4.687110285960703,4,BA.L,-1
4.687110285960703,4,BAB.L,-1
4.687110285960703,4,BARC.L,-1
4.687110285960703,4,BATS.L,0
4.687110285960703,4,BBOX.L,0
4.687110285960703,4,BEZ.L,-1
4.687110285960703,4,BGEO.L,-1
4.687110285960703,4,BKG.L,0
4.687110285960703,4,BLND.L,0
4.687110285960703,4,BNZL.L,0
4.687110285960703,4,BP.L,-1
4.687110285960703,4,BRBY.L,0
4.687110285960703,4,BT-A.L,0
4.687110285960703,4,BTRW.L,0
4.687110285960703,4,CCEP.L,0
4.687110285960703,4,CCH.L,0
4.687110285960703,4,CNA.L,-1
4.687110285960703,4,CPG.L,-1
4.687110285960703,4,CRDA.L,0
4.687110285960703,4,CTEC.L,0
4.687110285960703,4,DCC.L,0
4.687110285960703,4,DGE.L,-1
4.687110285960703,4,DPLM.L,-1
4.687110285960703,4,EDV.L,0
4.687110285960703,4,ENT.L,0
4.687110285960703,4,EXPN.L,0
4.687110285960703,4,FCIT.L,0
4.687110285960703,4,FRES.L,-1
4.687110285960703,4,GAW.L,0
4.687110285960703,4,GLEN.L,-1
4.687110285960703,4,GSK.L,0
4.687110285960703,4,HLMA.L,0
4.687110285960703,4,HSBA.L,-1
4.687110285960703,4,HSX.L,0
4.687110285960703,4,HWDN.L,0
4.687110285960703,4,IAG.L,-1
4.687110285960703,4,ICG.L,0
4.687110285960703,4,IGG.L,0
4.687110285960703,4,IHG.L,-1
4.687110285960703,4,III.L,-1
4.687110285960703,4,IMB.L,0
4.687110285960703,4,IMI.L,0
4.687110285960703,4,INF.L,0
4.687110285960703,4,ITRK.L,0
4.687110285960703,4,JD.L,0
4.687110285960703,4,KGF.L,0
4.687110285960703,4,LAND.L,0
4.687110285960703,4,LGEN.L,0
4.687110285960703,4,LLOY.L,-1
4.687110285960703,4,LMP.L,0
4.687110285960703,4,LSEG.L,0
4.687110285960703,4,MKS.L,-1
4.687110285960703,4,MNDI.L,0
4.687110285960703,4,MNG.L,0
4.687110285960703,4,MRO.L,0
4.687110285960703,4,NG.L,0
4.687110285960703,4,NWG.L,-1
4.687110285960703,4,NXT.L,0
4.687110285960703,4,PCT.L,0
4.687110285960703,4,PRU.L,0
4.687110285960703,4,PSH.L,0
4.687110285960703,4,PSN.L,0
4.687110285960703,4,PSON.L,0
4.687110285960703,4,REL.L,-1
4.687110285960703,4,RIO.L,0
4.687110285960703,4,RKT.L,0
4.687110285960703,4,RMV.L,0
4.687110285960703,4,RR.L,-1
4.687110285960703,4,RTO.L,0
4.687110285960703,4,SBRY.L,0
4.687110285960703,4,SDR.L,0
4.687110285960703,4,SGE.L,-1
4.687110285960703,4,SGRO.L,0
4.687110285960703,4,SHEL.L,-1
4.687110285960703,4,SMIN.L,0
4.687110285960703,4,SMT.L,0
4.687110285960703,4,SN.L,0
4.687110285960703,4,SPX.L,0
4.687110285960703,4,SSE.L,0
4.687110285960703,4,STAN.L,-1
4.687110285960703,4,STJ.L,-1
4.687110285960703,4,SVT.L,0
4.687110285960703,4,TSCO.L,0
4.687110285960703,4,ULVR.L,0
4.687110285960703,4,UU.L,0
4.687110285960703,4,VOD.L,0
4.687110285960703,4,WEIR.L,0
4.687110285960703,4,WTB.L,0
5.3369464355991045,4,AAF.L,-1
5.3369464355991045,4,AAL.L,0
5.3369464355991045,4,ABDN.L,0
5.3369464355991045,4,ABF.L,0
5.3369464355991045,4,ADM.L,0
5.3369464355991045,4,ALW.L,0
5.3369464355991045,4,ANTO.L,0
5.3369464355991045,4,AUTO.L,0
5.3369464355991045,4,AV.L,0
5.3369464355991045,4,AZN.L,0
5.3369464355991045,4,BA.L,-1
5.3369464355991045,4,BAB.L,-1
5.3369464355991045,4,BARC.L,-1
5.3369464355991045,4,BATS.L,0
5.3369464355991045,4,BBOX.L,0
5.3369464355991045,4,BEZ.L,-1
5.3369464355991045,4,BGEO.L,-1
5.3369464355991045,4,BKG.L,0
5.3369464355991045,4,BLND.L,0
5.3369464355991045,4,BNZL.L,0
5.3369464355991045,4,BP.L,-1
5.3369464355991045,4,BRBY.L,0
5.3369464355991045,4,BT-A.L,0
5.3369464355991045,4,BTRW.L,0
5.3369464355991045,4,CCEP.L,0
5.3369464355991045,4,CCH.L,0
5.3369464355991045,4,CNA.L,-1
5.3369464355991045,4,CPG.L,0
5.3369464355991045,4,CRDA.L,0
5.3369464355991045,4,CTEC.L,0
5.3369464355991045,4,DCC.L,0
5.3369464355991045,4,DGE.L,0
5.3369464355991045,4,DPLM.L,-1
5.3369464355991045,4,EDV.L,0
5.3369464355991045,4,ENT.L,0
5.3369464355991045,4,EXPN.L,0
5.3369464355991045,4,FCIT.L,0
5.3369464355991045,4,FRES.L,-1
5.3369464355991045,4,GAW.L,0
5.3369464355991045,4,GLEN.L,-1
5.3369464355991045,4,GSK.L,0
5.3369464355991045,4,HLMA.L,0
5.3369464355991045,4,HSBA.L,-1
5.3369464355991045,4,HSX.L,0
5.3369464355991045,4,HWDN.L,0
5.3369464355991045,4,IAG.L,-1
5.3369464355991045,4,ICG.L,0
5.3369464355991045,4,IGG.L,0
5.3369464355991045,4,IHG.L,0
5.3369464355991045,4,III.L,-1
5.3369464355991045,4,IMB.L,0
5.3369464355991045,4,IMI.L,0
5.3369464355991045,4,INF.L,0
5.3369464355991045,4,ITRK.L,0
5.3369464355991045,4,JD.L,0
5.3369464355991045,4,KGF.L,0
5.3369464355991045,4,LAND.L,0
5.3369464355991045,4,LGEN.L,0
5.3369464355991045,4,LLOY.L,-1
5.3369464355991045,4,LMP.L,0
5.3369464355991045,4,LSEG.L,0
5.3369464355991045,4,MKS.L,-1
5.3369464355991045,4,MNDI.L,0
5.3369464355991045,4,MNG.L,0
5.3369464355991045,4,MRO.L,0
5.3369464355991045,4,NG.L,0
5.3369464355991045,4,NWG.L,-1
5.3369464355991045,4,NXT.L,0
5.3369464355991045,4,PCT.L,0
5.3369464355991045,4,PRU.L,0
5.3369464355991045,4,PSH.L,0
5.3369464355991045,4,PSN.L,0
5.3369464355991045,4,PSON.L,0
5.3369464355991045,4,REL.L,0
5.3369464355991045,4,RIO.L,0
5.3369464355991045,4,RKT.L,0
5.3369464355991045,4,RMV.L,0
5.3369464355991045,4,RR.L,-1
5.3369464355991045,4,RTO.L,0
5.3369464355991045,4,SBRY.L,0
5.3369464355991045,4,SDR.L,0
5.3369464355991045,4,SGE.L,0
5.3369464355991045,4,SGRO.L,0
5.3369464355991045,4,SHEL.L,-1
5.3369464355991045,4,SMIN.L,0
5.3369464355991045,4,SMT.L,0
5.3369464355991045,4,SN.L,0
5.3369464355991045,4,SPX.L,0
5.3369464355991045,4,SSE.L,0
5.3369464355991045,4,STAN.L,-1
5.3369464355991045,4,STJ.L,0
5.3369464355991045,4,SVT.L,0
5.3369464355991045,4,TSCO.L,0
5.3369464355991045,4,ULVR.L,0
5.3369464355991045,4,UU.L,0
5.3369464355991045,4,VOD.L,0
5.3369464355991045,4,WEIR.L,0
5.3369464355991045,4,WTB.L,0
5.986782585237505,4,AAF.L,-1
5.986782585237505,4,AAL.L,0
5.986782585237505,4,ABDN.L,0
5.986782585237505,4,ABF.L,0
5.986782585237505,4,ADM.L,0
5.986782585237505,4,ALW.L,0
5.986782585237505,4,ANTO.L,0
5.986782585237505,4,AUTO.L,0
5.986782585237505,4,AV.L,0
5.986782585237505,4,AZN.L,0
5.986782585237505,4,BA.L,-1
5.986782585237505,4,BAB.L,-1
5.986782585237505,4,BARC.L,0
5.986782585237505,4,BATS.L,0
5.986782585237505,4,BBOX.L,0
5.986782585237505,4,BEZ.L,-1
5.986782585237505,4,BGEO.L,-1
5.986782585237505,4,BKG.L,0
5.986782585237505,4,BLND.L,0
5.986782585237505,4,BNZL.L,0
5.986782585237505,4,BP.L,-1
5.986782585237505,4,BRBY.L,0
5.986782585237505,4,BT-A.L,0
5.986782585237505,4,BTRW.L,0
5.986782585237505,4,CCEP.L,0
5.986782585237505,4,CCH.L,0
5.986782585237505,4,CNA.L,-1
5.986782585237505,4,CPG.L,0
5.986782585237505,4,CRDA.L,0
5.986782585237505,4,CTEC.L,0
5.986782585237505,4,DCC.L,0
5.986782585237505,4,DGE.L,0
5.986782585237505,4,DPLM.L,0
5.986782585237505,4,EDV.L,0
5.986782585237505,4,ENT.L,0
5.986782585237505,4,EXPN.L,0
5.986782585237505,4,FCIT.L,0
5.986782585237505,4,FRES.L,-1
5.986782585237505,4,GAW.L,0
5.986782585237505,4,GLEN.L,-1
5.986782585237505,4,GSK.L,0
5.986782585237505,4,HLMA.L,0
5.986782585237505,4,HSBA.L,0
5.986782585237505,4,HSX.L,0
5.986782585237505,4,HWDN.L,0
5.986782585237505,4,IAG.L,-1
5.986782585237505,4,ICG.L,0
5.986782585237505,4,IGG.L,0
5.986782585237505,4,IHG.L,0
5.986782585237505,4,III.L,-1
5.986782585237505,4,IMB.L,0
5.986782585237505,4,IMI.L,0
5.986782585237505,4,INF.L,0
5.986782585237505,4,ITRK.L,0
5.986782585237505,4,JD.L,0
5.986782585237505,4,KGF.L,0
5.986782585237505,4,LAND.L,0
5.986782585237505,4,LGEN.L,0
5.986782585237505,4,LLOY.L,0
5.986782585237505,4,LMP.L,0
5.986782585237505,4,LSEG.L,0
5.986782585237505,4,MKS.L,-1
5.986782585237505,4,MNDI.L,0
5.986782585237505,4,MNG.L,0
5.986782585237505,4,MRO.L,0
5.986782585237505,4,NG.L,0
5.986782585237505,4,NWG.L,-1
5.986782585237505,4,NXT.L,0
5.986782585237505,4,PCT.L,0
5.986782585237505,4,PRU.L,0
5.986782585237505,4,PSH.L,0
5.986782585237505,4,PSN.L,0
5.986782585237505,4,PSON.L,0
5.986782585237505,4,REL.L,0
5.986782585237505,4,RIO.L,0
5.986782585237505,4,RKT.L,0
5.986782585237505,4,RMV.L,0
5.986782585237505,4,RR.L,-1
5.986782585237505,4,RTO.L,0
5.986782585237505,4,SBRY.L,0
5.986782585237505,4,SDR.L,0
5.986782585237505,4,SGE.L,0
5.986782585237505,4,SGRO.L,0
5.986782585237505,4,SHEL.L,-1
5.986782585237505,4,SMIN.L,0
5.986782585237505,4,SMT.L,0
5.986782585237505,4,SN.L,0
5.986782585237505,4,SPX.L,0
5.986782585237505,4,SSE.L,0
5.986782585237505,4,STAN.L,-1
5.986782585237505,4,STJ.L,0
5.986782585237505,4,SVT.L,0
5.986782585237505,4,TSCO.L,0
5.986782585237505,4,ULVR.L,0
5.986782585237505,4,UU.L,0
5.986782585237505,4,VOD.L,0
5.986782585237505,4,WEIR.L,0
5.986782585237505,4,WTB.L,0
6.636618734875907,4,AAF.L,-1
6.636618734875907,4,AAL.L,0
6.636618734875907,4,ABDN.L,0
6.636618734875907,4,ABF.L,0
6.636618734875907,4,ADM.L,0
6.636618734875907,4,ALW.L,0
6.636618734875907,4,ANTO.L,0
6.636618734875907,4,AUTO.L,0
6.636618734875907,4,AV.L,0
6.636618734875907,4,AZN.L,0
6.636618734875907,4,BA.L,-1
6.636618734875907,4,BAB.L,-1
6.636618734875907,4,BARC.L,0
6.636618734875907,4,BATS.L,0
6.636618734875907,4,BBOX.L,0
6.636618734875907,4,BEZ.L,0
6.636618734875907,4,BGEO.L,-1
6.636618734875907,4,BKG.L,0
6.636618734875907,4,BLND.L,0
6.636618734875907,4,BNZL.L,0
6.636618734875907,4,BP.L,-1
6.636618734875907,4,BRBY.L,0
6.636618734875907,4,BT-A.L,0
6.636618734875907,4,BTRW.L,0
6.636618734875907,4,CCEP.L,0
6.636618734875907,4,CCH.L,0
6.636618734875907,4,CNA.L,-1
6.636618734875907,4,CPG.L,0
6.636618734875907,4,CRDA.L,0
6.636618734875907,4,CTEC.L,0
6.636618734875907,4,DCC.L,0
6.636618734875907,4,DGE.L,0
6.636618734875907,4,DPLM.L,0
6.636618734875907,4,EDV.L,0
6.636618734875907,4,ENT.L,0
6.636618734875907,4,EXPN.L,0
6.636618734875907,4,FCIT.L,0
6.636618734875907,4,FRES.L,-1
6.636618734875907,4,GAW.L,0
6.636618734875907,4,GLEN.L,-1
6.636618734875907,4,GSK.L,0
6.636618734875907,4,HLMA.L,0
6.636618734875907,4,HSBA.L,0
6.636618734875907,4,HSX.L,0
6.636618734875907,4,HWDN.L,0
6.636618734875907,4,IAG.L,-1
6.636618734875907,4,ICG.L,0
6.636618734875907,4,IGG.L,0
6.636618734875907,4,IHG.L,0
6.636618734875907,4,III.L,-1
6.636618734875907,4,IMB.L,0
6.636618734875907,4,IMI.L,0
6.636618734875907,4,INF.L,0
6.636618734875907,4,ITRK.L,0
6.636618734875907,4,JD.L,0
6.636618734875907,4,KGF.L,0
6.636618734875907,4,LAND.L,0
6.636618734875907,4,LGEN.L,0
6.636618734875907,4,LLOY.L,0
6.636618734875907,4,LMP.L,0
6.636618734875907,4,LSEG.L,0
6.636618734875907,4,MKS.L,-1
6.636618734875907,4,MNDI.L,0
6.636618734875907,4,MNG.L,0
6.636618734875907,4,MRO.L,0
6.636618734875907,4,NG.L,0
6.636618734875907,4,NWG.L,-1
6.636618734875907,4,NXT.L,0
6.636618734875907,4,PCT.L,0
6.636618734875907,4,PRU.L,0
6.636618734875907,4,PSH.L,0
6.636618734875907,4,PSN.L,0
6.636618734875907,4,PSON.L,0
6.636618734875907,4,REL.L,0
6.636618734875907,4,RIO.L,0
6.636618734875907,4,RKT.L,0
6.636618734875907,4,RMV.L,0
6.636618734875907,4,RR.L,-1
6.636618734875907,4,RTO.L,0
6.636618734875907,4,SBRY.L,0
6.636618734875907,4,SDR.L,0
6.636618734875907,4,SGE.L,0
6.636618734875907,4,SGRO.L,0
6.636618734875907,4,SHEL.L,-1
6.636618734875907,4,SMIN.L,0
6.636618734875907,4,SMT.L,0
6.636618734875907,4,SN.L,0
6.636618734875907,4,SPX.L,0
6.636618734875907,4,SSE.L,0
6.636618734875907,4,STAN.L,-1
6.636618734875907,4,STJ.L,0
6.636618734875907,4,SVT.L,0
6.636618734875907,4,TSCO.L,0
6.636618734875907,4,ULVR.L,0
6.636618734875907,4,UU.L,0
6.636618734875907,4,VOD.L,0
6.636618734875907,4,WEIR.L,0
6.636618734875907,4,WTB.L,0
7.286454884514308,4,AAF.L,-1
7.286454884514308,4,AAL.L,0
7.286454884514308,4,ABDN.L,0
7.286454884514308,4,ABF.L,0
7.286454884514308,4,ADM.L,0
7.286454884514308,4,ALW.L,0
7.286454884514308,4,ANTO.L,0
7.286454884514308,4,AUTO.L,0
7.286454884514308,4,AV.L,0
7.286454884514308,4,AZN.L,0
7.286454884514308,4,BA.L,-1
7.286454884514308,4,BAB.L,-1
7.286454884514308,4,BARC.L,0
7.286454884514308,4,BATS.L,0
7.286454884514308,4,BBOX.L,0
7.286454884514308,4,BEZ.L,0
7.286454884514308,4,BGEO.L,-1
7.286454884514308,4,BKG.L,0
7.286454884514308,4,BLND.L,0
7.286454884514308,4,BNZL.L,0
7.286454884514308,4,BP.L,-1
7.286454884514308,4,BRBY.L,0
7.286454884514308,4,BT-A.L,0
7.286454884514308,4,BTRW.L,0
7.286454884514308,4,CCEP.L,0
7.286454884514308,4,CCH.L,0
7.286454884514308,4,CNA.L,-1
7.286454884514308,4,CPG.L,0
7.286454884514308,4,CRDA.L,0
7.286454884514308,4,CTEC.L,0
7.286454884514308,4,DCC.L,0
7.286454884514308,4,DGE.L,0
7.286454884514308,4,DPLM.L,0
7.286454884514308,4,EDV.L,0
7.286454884514308,4,ENT.L,0
7.286454884514308,4,EXPN.L,0
7.286454884514308,4,FCIT.L,0
7.286454884514308,4,FRES.L,-1
7.286454884514308,4,GAW.L,0
7.286454884514308,4,GLEN.L,-1
7.286454884514308,4,GSK.L,0
7.286454884514308,4,HLMA.L,0
7.286454884514308,4,HSBA.L,0
7.286454884514308,4,HSX.L,0
7.286454884514308,4,HWDN.L,0
7.286454884514308,4,IAG.L,-1
7.286454884514308,4,ICG.L,0
7.286454884514308,4,IGG.L,0
7.286454884514308,4,IHG.L,0
7.286454884514308,4,III.L,-1
7.286454884514308,4,IMB.L,0
7.286454884514308,4,IMI.L,0
7.286454884514308,4,INF.L,0
7.286454884514308,4,ITRK.L,0
7.286454884514308,4,JD.L,0
7.286454884514308,4,KGF.L,0
7.286454884514308,4,LAND.L,0
7.286454884514308,4,LGEN.L,0
7.286454884514308,4,LLOY.L,0
7.286454884514308,4,LMP.L,0
7.286454884514308,4,LSEG.L,0
7.286454884514308,4,MKS.L,-1
7.286454884514308,4,MNDI.L,0
7.286454884514308,4,MNG.L,0
7.286454884514308,4,MRO.L,0
7.286454884514308,4,NG.L,0
7.286454884514308,4,NWG.L,-1
7.286454884514308,4,NXT.L,0
7.286454884514308,4,PCT.L,0
7.286454884514308,4,PRU.L,0
7.286454884514308,4,PSH.L,0
7.286454884514308,4,PSN.L,0
7.286454884514308,4,PSON.L,0
7.286454884514308,4,REL.L,0
7.286454884514308,4,RIO.L,0
7.286454884514308,4,RKT.L,0
7.286454884514308,4,RMV.L,0
7.286454884514308,4,RR.L,-1
7.286454884514308,4,RTO.L,0
7.286454884514308,4,SBRY.L,0
7.286454884514308,4,SDR.L,0
7.286454884514308,4,SGE.L,0
7.286454884514308,4,SGRO.L,0
7.286454884514308,4,SHEL.L,-1
7.286454884514308,4,SMIN.L,0
7.286454884514308,4,SMT.L,0
7.286454884514308,4,SN.L,0
7.286454884514308,4,SPX.L,0
7.286454884514308,4,SSE.L,0
7.286454884514308,4,STAN.L,0
7.286454884514308,4,STJ.L,0
7.286454884514308,4,SVT.L,0
7.286454884514308,4,TSCO.L,0
7.286454884514308,4,ULVR.L,0
7.286454884514308,4,UU.L,0
7.286454884514308,4,VOD.L,0
7.286454884514308,4,WEIR.L,0
7.286454884514308,4,WTB.L,0
7.93629103415271,4,AAF.L,-1
7.93629103415271,4,AAL.L,0
7.93629103415271,4,ABDN.L,0
7.93629103415271,4,ABF.L,0
7.93629103415271,4,ADM.L,0
7.93629103415271,4,ALW.L,0
7.93629103415271,4,ANTO.L,0
7.93629103415271,4,AUTO.L,0
7.93629103415271,4,AV.L,0
7.93629103415271,4,AZN.L,0
7.93629103415271,4,BA.L,-1
7.93629103415271,4,BAB.L,-1
7.93629103415271,4,BARC.L,0
7.93629103415271,4,BATS.L,0
7.93629103415271,4,BBOX.L,0
7.93629103415271,4,BEZ.L,0
7.93629103415271,4,BGEO.L,-1
7.93629103415271,4,BKG.L,0
7.93629103415271,4,BLND.L,0
7.93629103415271,4,BNZL.L,0
7.93629103415271,4,BP.L,-1
7.93629103415271,4,BRBY.L,0
7.93629103415271,4,BT-A.L,0
7.93629103415271,4,BTRW.L,0
7.93629103415271,4,CCEP.L,0
7.93629103415271,4,CCH.L,0
7.93629103415271,4,CNA.L,-1
7.93629103415271,4,CPG.L,0
7.93629103415271,4,CRDA.L,0
7.93629103415271,4,CTEC.L,0
7.93629103415271,4,DCC.L,0
7.93629103415271,4,DGE.L,0
7.93629103415271,4,DPLM.L,0
7.93629103415271,4,EDV.L,0
7.93629103415271,4,ENT.L,0
7.93629103415271,4,EXPN.L,0
7.93629103415271,4,FCIT.L,0
7.93629103415271,4,FRES.L,-1
7.93629103415271,4,GAW.L,0
7.93629103415271,4,GLEN.L,-1
7.93629103415271,4,GSK.L,0
7.93629103415271,4,HLMA.L,0
7.93629103415271,4,HSBA.L,0
7.93629103415271,4,HSX.L,0
7.93629103415271,4,HWDN.L,0
7.93629103415271,4,IAG.L,-1
7.93629103415271,4,ICG.L,0
7.93629103415271,4,IGG.L,0
7.93629103415271,4,IHG.L,0
7.93629103415271,4,III.L,-1
7.93629103415271,4,IMB.L,0
7.93629103415271,4,IMI.L,0
7.93629103415271,4,INF.L,0
7.93629103415271,4,ITRK.L,0
7.93629103415271,4,JD.L,0
7.93629103415271,4,KGF.L,0
7.93629103415271,4,LAND.L,0
7.93629103415271,4,LGEN.L,0
7.93629103415271,4,LLOY.L,0
7.93629103415271,4,LMP.L,0
7.93629103415271,4,LSEG.L,0
7.93629103415271,4,MKS.L,-1
7.93629103415271,4,MNDI.L,0
7.93629103415271,4,MNG.L,0
7.93629103415271,4,MRO.L,0
7.93629103415271,4,NG.L,0
7.93629103415271,4,NWG.L,-1
7.93629103415271,4,NXT.L,0
7.93629103415271,4,PCT.L,0
7.93629103415271,4,PRU.L,0
7.93629103415271,4,PSH.L,0
7.93629103415271,4,PSN.L,0
7.93629103415271,4,PSON.L,0
7.93629103415271,4,REL.L,0
7.93629103415271,4,RIO.L,0
7.93629103415271,4,RKT.L,0
7.93629103415271,4,RMV.L,0
7.93629103415271,4,RR.L,-1
7.93629103415271,4,RTO.L,0
7.93629103415271,4,SBRY.L,0
7.93629103415271,4,SDR.L,0
7.93629103415271,4,SGE.L,0
7.93629103415271,4,SGRO.L,0
7.93629103415271,4,SHEL.L,-1
7.93629103415271,4,SMIN.L,0
7.93629103415271,4,SMT.L,0
7.93629103415271,4,SN.L,0
7.93629103415271,4,SPX.L,0
7.93629103415271,4,SSE.L,0
7.93629103415271,4,STAN.L,0
7.93629103415271,4,STJ.L,0
7.93629103415271,4,SVT.L,0
7.93629103415271,4,TSCO.L,0
7.93629103415271,4,ULVR.L,0
7.93629103415271,4,UU.L,0
7.93629103415271,4,VOD.L,0
7.93629103415271,4,WEIR.L,0
7.93629103415271,4,WTB.L,0
8.586127183791112,4,AAF.L,-1
8.586127183791112,4,AAL.L,0
8.586127183791112,4,ABDN.L,0
8.586127183791112,4,ABF.L,0
8.586127183791112,4,ADM.L,0
8.586127183791112,4,ALW.L,0
8.586127183791112,4,ANTO.L,0
8.586127183791112,4,AUTO.L,0
8.586127183791112,4,AV.L,0
8.586127183791112,4,AZN.L,0
8.586127183791112,4,BA.L,-1
8.586127183791112,4,BAB.L,-1
8.586127183791112,4,BARC.L,0
8.586127183791112,4,BATS.L,0
8.586127183791112,4,BBOX.L,0
8.586127183791112,4,BEZ.L,0
8.586127183791112,4,BGEO.L,-1
8.586127183791112,4,BKG.L,0
8.586127183791112,4,BLND.L,0
8.586127183791112,4,BNZL.L,0
8.586127183791112,4,BP.L,-1
8.586127183791112,4,BRBY.L,0
8.586127183791112,4,BT-A.L,0
8.586127183791112,4,BTRW.L,0
8.586127183791112,4,CCEP.L,0
8.586127183791112,4,CCH.L,0
8.586127183791112,4,CNA.L,-1
8.586127183791112,4,CPG.L,0
8.586127183791112,4,CRDA.L,0
8.586127183791112,4,CTEC.L,0
8.586127183791112,4,DCC.L,0
8.586127183791112,4,DGE.L,0
8.586127183791112,4,DPLM.L,0
8.586127183791112,4,EDV.L,0
8.586127183791112,4,ENT.L,0
8.586127183791112,4,EXPN.L,0
8.586127183791112,4,FCIT.L,0
8.586127183791112,4,FRES.L,-1
8.586127183791112,4,GAW.L,0
8.586127183791112,4,GLEN.L,-1
8.586127183791112,4,GSK.L,0
8.586127183791112,4,HLMA.L,0
8.586127183791112,4,HSBA.L,0
8.586127183791112,4,HSX.L,0
8.586127183791112,4,HWDN.L,0
8.586127183791112,4,IAG.L,0
8.586127183791112,4,ICG.L,0
8.586127183791112,4,IGG.L,0
8.586127183791112,4,IHG.L,0
8.586127183791112,4,III.L,-1
8.586127183791112,4,IMB.L,0
8.586127183791112,4,IMI.L,0
8.586127183791112,4,INF.L,0
8.586127183791112,4,ITRK.L,0
8.586127183791112,4,JD.L,0
8.586127183791112,4,KGF.L,0
8.586127183791112,4,LAND.L,0
8.586127183791112,4,LGEN.L,0
8.586127183791112,4,LLOY.L,0
8.586127183791112,4,LMP.L,0
8.586127183791112,4,LSEG.L,0
8.586127183791112,4,MKS.L,-1
8.586127183791112,4,MNDI.L,0
8.586127183791112,4,MNG.L,0
8.586127183791112,4,MRO.L,0
8.586127183791112,4,NG.L,0
8.586127183791112,4,NWG.L,-1
8.586127183791112,4,NXT.L,0
8.586127183791112,4,PCT.L,0
8.586127183791112,4,PRU.L,0
8.586127183791112,4,PSH.L,0
8.586127183791112,4,PSN.L,0
8.586127183791112,4,PSON.L,0
8.586127183791112,4,REL.L,0
8.586127183791112,4,RIO.L,0
8.586127183791112,4,RKT.L,0
8.586127183791112,4,RMV.L,0
8.586127183791112,4,RR.L,-1
8.586127183791112,4,RTO.L,0
8.586127183791112,4,SBRY.L,0
8.586127183791112,4,SDR.L,0
8.586127183791112,4,SGE.L,0
8.586127183791112,4,SGRO.L,0
8.586127183791112,4,SHEL.L,0
8.586127183791112,4,SMIN.L,0
8.586127183791112,4,SMT.L,0
8.586127183791112,4,SN.L,0
8.586127183791112,4,SPX.L,0
8.586127183791112,4,SSE.L,0
8.586127183791112,4,STAN.L,0
8.586127183791112,4,STJ.L,0
8.586127183791112,4,SVT.L,0
8.586127183791112,4,TSCO.L,0
8.586127183791112,4,ULVR.L,0
8.586127183791112,4,UU.L,0
8.586127183791112,4,VOD.L,0
8.586127183791112,4,WEIR.L,0
8.586127183791112,4,WTB.L,0
9.235963333429513,4,AAF.L,-1
9.235963333429513,4,AAL.L,0
9.235963333429513,4,ABDN.L,0
9.235963333429513,4,ABF.L,0
9.235963333429513,4,ADM.L,0
9.235963333429513,4,ALW.L,0
9.235963333429513,4,ANTO.L,0
9.235963333429513,4,AUTO.L,0
9.235963333429513,4,AV.L,0
9.235963333429513,4,AZN.L,0
9.235963333429513,4,BA.L,-1
9.235963333429513,4,BAB.L,-1
9.235963333429513,4,BARC.L,0
9.235963333429513,4,BATS.L,0
9.235963333429513,4,BBOX.L,0
9.235963333429513,4,BEZ.L,0
9.235963333429513,4,BGEO.L,-1
9.235963333429513,4,BKG.L,0
9.235963333429513,4,BLND.L,0
9.235963333429513,4,BNZL.L,0
9.235963333429513,4,BP.L,0
9.235963333429513,4,BRBY.L,0
9.235963333429513,4,BT-A.L,0
9.235963333429513,4,BTRW.L,0
9.235963333429513,4,CCEP.L,0
9.235963333429513,4,CCH.L,0
9.235963333429513,4,CNA.L,-1
9.235963333429513,4,CPG.L,0
9.235963333429513,4,CRDA.L,0
9.235963333429513,4,CTEC.L,0
9.235963333429513,4,DCC.L,0
9.235963333429513,4,DGE.L,0
9.235963333429513,4,DPLM.L,0
9.235963333429513,4,EDV.L,0
9.235963333429513,4,ENT.L,0
9.235963333429513,4,EXPN.L,0
9.235963333429513,4,FCIT.L,0
9.235963333429513,4,FRES.L,-1
9.235963333429513,4,GAW.L,0
9.235963333429513,4,GLEN.L,-1
9.235963333429513,4,GSK.L,0
9.235963333429513,4,HLMA.L,0
9.235963333429513,4,HSBA.L,0
9.235963333429513,4,HSX.L,0
